time,accelerometer x,accelerometer y,accelerometer z,gyroscope x,gyroscope y,gyroscope z,latitude,longitude,speed
104.2,-2.592475,-0.479952,1.417314,0.006172,0.309994,0.242447,30.35156959,76.36451132,2.341
104.3,-0.453411,-1.397587,-0.715892,0.329666,0.129617,0.821468,30.3515711,76.36451301,2.338
104.4,-0.642197,-1.329651,-2.702431,0.299383,0.631681,0.509663,30.35157261,76.3645147,2.334
104.5,0.391953,-1.337222,1.58038,0.006082,-0.362006,0.231434,30.35157412,76.36451639,2.331
104.6,0.587909,-0.490381,0.871174,-0.014602,-0.138341,-0.262109,30.35157563,76.36451807,2.326
104.7,0.314645,-0.505523,0.242036,-0.721058,0.015751,-0.950829,30.35157713,76.36451975,2.322
104.8,-0.94488,-0.226852,-1.351328,-0.371733,0.073191,-0.41905,30.35157863,76.36452143,2.317
104.9,-0.574525,0.67382,-1.848197,0.228678,-0.03677,0.108584,30.35158012,76.3645231,2.312
105.0,-0.088711,1.112627,0.814888,0.171349,-0.454899,0.196074,30.35158162,76.36452477,2.307
105.1,-0.844965,0.62724,2.400679,-0.211234,-0.407656,0.151017,30.35158311,76.36452643,2.301
105.2,-2.336286,-1.405422,2.286017,-0.109072,0.350244,0.667689,30.35158459,76.3645281,2.295
105.3,-0.390487,-0.688116,-1.992745,0.2868,0.394102,0.597998,30.35158607,76.36452975,2.288
105.4,-0.882857,-0.880622,-1.48404,0.051893,0.00438,0.226955,30.35158755,76.3645314,2.282
105.5,0.318473,-0.79572,0.085623,0.333106,-0.460234,0.069755,30.35158902,76.36453305,2.275
105.6,0.005625,-0.82521,1.873813,-0.420937,-0.462422,-0.679994,30.35159049,76.36453469,2.268
105.7,-0.486332,-1.73734,2.553285,-0.54307,0.200924,-0.608422,30.35159196,76.36453633,2.26
105.8,-0.766029,-0.50458,0.265894,-0.387105,0.180429,-0.608534,30.35159342,76.36453796,2.252
105.9,-1.166725,-0.071023,-2.794094,0.211028,0.130113,-0.190169,30.35159487,76.36453958,2.244
106.0,-2.029986,0.290006,-0.198671,0.064796,-0.458014,0.260762,30.35159632,76.3645412,2.236
106.1,-3.769617,0.492284,0.692343,0.186868,0.574858,0.994683,30.35159776,76.36454282,2.227
106.2,-4.199349,-0.705837,2.911872,-0.067542,0.180297,1.57708,30.3515992,76.36454442,2.218
106.3,-2.396259,-1.901425,1.010229,0.0653,0.452654,1.992141,30.35160063,76.36454602,2.208
106.4,-1.844192,-1.185335,-1.632392,0.48089,0.638625,1.9902,30.35160205,76.36454761,2.198
106.5,-0.804728,-0.762406,-0.66162,0.608907,0.072484,1.736885,30.35160347,76.3645492,2.188
106.6,-0.530722,-0.277573,0.105678,0.090934,0.20627,0.888806,30.35160488,76.36455078,2.178
106.7,-1.597846,-1.214943,2.412328,-0.826083,0.556924,-0.05191,30.35160628,76.36455235,2.168
106.8,-0.730476,0.390665,-0.383821,0.040441,0.361354,0.592888,30.35160768,76.36455391,2.157
106.9,-0.948106,1.071657,-1.088607,-0.221399,0.111592,0.54687,30.35160907,76.36455547,2.145
107.0,-0.498702,0.41408,-0.132937,0.001502,0.051366,0.695437,30.35161046,76.36455701,2.134
107.1,-0.037736,-0.083474,2.118594,0.243236,0.083152,0.953371,30.35161183,76.36455855,2.122
107.2,-0.301305,-0.701435,2.340295,0.048803,0.397264,0.861341,30.3516132,76.36456008,2.11
107.3,0.749579,-0.992124,0.389426,0.561712,0.103041,1.04972,30.35161456,76.3645616,2.097
107.4,0.08342,-1.683946,-0.948858,0.092446,0.521546,0.631936,30.35161591,76.36456311,2.084
107.5,0.578612,-1.539399,-1.300174,0.309935,0.272406,0.705187,30.35161725,76.36456461,2.071
107.6,1.310453,-1.666893,0.236993,0.052807,-0.016825,0.253729,30.35161859,76.36456611,2.058
107.7,1.348022,-1.7333,1.297626,-0.326003,0.043714,-0.271772,30.35161991,76.36456759,2.044
107.8,0.714394,-1.290341,-0.065311,-0.234454,0.358989,-0.354114,30.35162123,76.36456906,2.03
107.9,0.443181,-0.850317,-1.205866,-0.204357,0.148552,-0.13548,30.35162254,76.36457052,2.016
108.0,0.437352,-0.188671,-0.854522,0.04573,-0.00817,0.07312,30.35162384,76.36457198,2.001
108.1,-0.543141,0.295405,2.088843,-0.012698,-0.029659,0.075104,30.35162513,76.36457342,1.986
108.2,-0.289868,0.133143,1.397409,0.236915,0.145973,0.472247,30.35162641,76.36457485,1.971
108.3,-0.627,-1.19149,1.728804,-0.06172,0.319266,0.697184,30.35162768,76.36457627,1.956
108.4,-0.109374,-1.033304,-2.443055,-0.081652,0.524199,0.357217,30.35162893,76.36457768,1.94
108.5,-0.659916,-1.261135,-0.910032,0.461754,-0.186387,0.575227,30.35163018,76.36457907,1.924
108.6,0.779278,-1.340532,0.186765,0.214736,-0.203118,0.251858,30.35163142,76.36458046,1.907
108.7,1.271329,-1.813623,0.98824,-0.144967,0.01995,-0.044781,30.35163265,76.36458183,1.89
108.8,0.796419,-1.599395,2.074109,-0.572488,-0.336419,-0.789607,30.35163386,76.36458319,1.873
108.9,0.423607,-0.835225,-1.185514,-0.208548,0.135871,-0.450972,30.35163507,76.36458454,1.856
109.0,0.298743,-0.183416,-1.39843,0.052748,-0.000448,-0.415199,30.35163626,76.36458587,1.838
109.1,0.185992,0.481378,1.285521,-0.120004,-0.068224,-0.377489,30.35163745,76.3645872,1.82
109.2,-1.94296,0.128998,2.36813,0.312911,0.041309,0.407446,30.35163862,76.3645885,1.802
109.3,-2.098829,-0.820856,0.84625,0.18891,-0.120494,0.675082,30.35163978,76.3645898,1.783
109.4,0.433102,-1.516147,-1.207075,0.320342,0.394539,0.425786,30.35164092,76.36459108,1.764
109.5,-0.272801,-1.349977,-2.152601,0.162332,0.175785,0.327241,30.35164206,76.36459235,1.745
109.6,0.567106,-1.261935,0.522731,0.20302,-0.422675,-0.008821,30.35164318,76.36459361,1.725
109.7,0.077176,-1.473351,1.789855,0.004655,0.054015,-0.297838,30.35164429,76.36459485,1.706
109.8,0.448996,-1.509034,1.307418,-0.404425,-0.041684,-0.815036,30.35164538,76.36459607,1.685
109.9,-0.243402,-0.4897,-0.239451,-0.342592,0.102511,-0.576785,30.35164646,76.36459728,1.665
110.0,-0.172936,0.271761,-2.478558,0.280178,0.172517,-0.176941,30.35164753,76.36459848,1.644
110.1,0.070965,0.69916,0.502852,0.021517,-0.186944,-0.090788,30.35164859,76.36459966,1.623
110.2,-0.236407,0.52082,1.201102,0.267213,0.108732,0.438013,30.35164963,76.36460083,1.602
110.3,-0.994744,-0.960137,3.364518,-0.195545,0.167872,0.672208,30.35165066,76.36460198,1.58
110.4,-0.254364,-1.01509,-1.064609,-0.006963,0.330712,0.618847,30.35165167,76.36460311,1.558
110.5,-0.092298,-0.375234,-2.461231,-0.049264,0.277504,0.41181,30.35165267,76.36460423,1.536
110.6,-0.053267,0.775887,-0.539164,0.289218,-0.261044,0.206719,30.35165366,76.36460533,1.513
110.7,-1.077159,0.728884,1.26224,0.399896,0.082475,-0.590281,30.35165463,76.36460642,1.49
110.8,-0.397969,-1.612145,2.776239,-0.447825,0.159911,-1.129409,30.35165559,76.36460749,1.467
110.9,0.964874,-0.664607,-0.858171,0.365638,-0.124816,-0.115,30.35165653,76.36460854,1.443
111.0,-0.287324,-0.45604,-3.397771,-0.132364,0.036209,-0.32184,30.35165745,76.36460958,1.42
111.1,0.059116,0.149165,-0.615353,-0.21544,-0.24592,-0.02178,30.35165836,76.36461059,1.396
111.2,-0.97671,0.557644,1.66587,-0.061736,-0.009398,0.27868,30.35165925,76.36461159,1.371
111.3,-0.003976,0.391934,1.222275,-0.2145,0.164548,0.48987,30.35166013,76.36461258,1.346
111.4,-0.457609,-0.184812,1.867239,-0.052324,-0.162931,0.554659,30.35166099,76.36461354,1.321
111.5,0.148789,-0.552907,-1.431477,0.191736,0.075475,0.456532,30.35166184,76.36461449,1.296
111.6,-0.651594,-0.254781,-2.00831,0.454481,-0.224839,0.401461,30.35166267,76.36461542,1.27
111.7,1.137991,-0.826099,-0.014092,0.387122,-0.756153,0.263453,30.35166348,76.36461633,1.244
111.8,0.72939,-0.123601,1.14619,-0.516931,0.063741,-0.299384,30.35166428,76.36461722,1.218
111.9,0.092719,-0.271397,1.613147,-0.687028,0.195615,-0.606753,30.35166506,76.36461809,1.191
112.0,0.316786,0.211388,-0.376328,-0.265259,0.223751,-0.514911,30.35166582,76.36461894,1.164
112.1,-0.349049,0.11069,-2.377929,0.371211,0.185722,-0.368431,30.35166656,76.36461977,1.137
112.2,-0.506372,-0.023309,0.01181,0.134097,0.11401,-0.205035,30.35166729,76.36462058,1.118
112.3,-0.96088,0.089704,0.617095,0.184223,0.678317,0.449916,30.351668,76.36462139,1.114
112.4,-0.44413,-0.422387,1.788405,-0.034151,-0.018202,0.528428,30.35166872,76.3646222,1.118
112.5,0.10092,-0.647887,-1.491714,-0.055739,0.037728,0.146679,30.35166945,76.36462301,1.121
112.6,-0.15213,-0.351717,-1.841358,0.180381,0.021483,0.182498,30.35167017,76.36462382,1.124
112.7,-0.353021,0.104505,-0.287971,0.223344,-0.251935,-0.051013,30.3516709,76.36462463,1.126
112.8,0.422569,-0.693899,0.804511,-0.035829,-0.09801,-0.230749,30.35167163,76.36462545,1.126
112.9,1.025113,-1.206436,3.084226,-1.085524,-0.228742,-0.743355,30.35167236,76.36462626,1.127
113.0,0.802113,0.349444,-0.124965,0.020434,-0.00139,-0.08381,30.35167308,76.36462708,1.126
113.1,0.889228,0.383516,-1.955128,0.163513,0.126008,-0.19508,30.35167381,76.36462789,1.124
113.2,0.636146,0.584557,-1.808332,0.191905,-0.053864,-0.236689,30.35167453,76.3646287,1.122
113.3,-0.226407,0.51589,1.928358,0.016525,-0.071333,0.065939,30.35167526,76.36462951,1.118
113.4,0.236883,-0.124047,0.643276,0.011344,0.252005,0.252629,30.35167598,76.36463032,1.114
113.5,-0.361036,0.272605,0.697214,0.059145,-0.139168,0.682041,30.3516767,76.36463113,1.109
113.6,0.347092,-0.000305,-1.550497,0.094789,0.004233,0.428068,30.35167741,76.36463193,1.104
113.7,-0.04051,0.185055,-1.972803,0.22409,-0.075644,0.164012,30.35167812,76.36463272,1.097
113.8,0.275842,-0.089646,-0.037686,0.341119,-0.227531,-0.000933,30.35167883,76.36463352,1.09
113.9,0.918658,-0.370758,0.869807,-0.452465,-0.252927,-0.462259,30.35167953,76.3646343,1.082
114.0,-0.676616,-0.246106,1.809239,-0.223981,0.013054,-0.36102,30.35168023,76.36463508,1.072
114.1,0.100538,0.374945,-1.681371,0.157604,0.157655,-0.281162,30.35168092,76.36463585,1.063
114.2,-0.43794,0.363423,-1.970172,0.205594,0.166144,-0.308344,30.3516816,76.36463662,1.052
114.3,-0.250781,0.38719,0.509931,0.175841,-0.00058,-0.079511,30.35168227,76.36463738,1.04
114.4,-1.077457,0.817808,0.718865,-0.010877,0.183462,0.235036,30.35168294,76.36463812,1.028
114.5,-1.905776,-0.195875,1.167738,-0.300727,0.392262,0.476179,30.3516836,76.36463886,1.015
114.6,-0.137551,-0.144541,-0.741901,0.020552,-0.123882,0.411926,30.35168425,76.36463959,1.001
114.7,-0.691019,-0.11487,-1.871162,0.20376,-0.065539,0.242785,30.35168489,76.36464031,0.986
114.8,-0.241521,0.236537,0.616553,0.145503,-0.331038,0.190486,30.35168553,76.36464102,0.97
114.9,0.549205,-0.218081,1.350881,-0.26223,-0.31446,-0.341559,30.35168615,76.36464172,0.954
115.0,-0.81189,-1.323678,2.140651,-0.481938,0.989728,-0.402955,30.35168676,76.3646424,0.937
115.1,0.313484,0.700393,-1.303335,0.330564,-0.039842,-0.067385,30.35168736,76.36464307,0.919
115.2,-0.00013,0.041598,-1.356003,0.468012,0.143307,-0.079858,30.35168794,76.36464373,0.9
115.3,-0.042974,-0.060849,-0.917021,0.318326,0.120308,0.1237,30.35168852,76.36464437,0.88
115.4,-0.124034,0.002792,0.026392,0.076305,0.436969,0.400013,30.35168908,76.364645,0.859
115.5,-0.795779,-0.938568,1.668765,-0.47414,-0.095997,0.194665,30.35168963,76.36464562,0.838
115.6,-0.031858,-0.384906,-0.401769,-0.114542,-0.169276,0.222423,30.35169016,76.36464622,0.816
115.7,-0.69864,-0.207571,-1.471302,0.3422,0.064142,0.248642,30.35169068,76.3646468,0.792
115.8,-0.602551,-0.263333,-1.501515,0.270153,-0.309089,-0.021439,30.35169119,76.36464736,0.769
115.9,-0.834963,-0.502078,1.440249,-0.026086,-0.161339,-0.24769,30.35169167,76.36464791,0.744
116.0,0.549341,-1.036986,3.127905,-0.711731,-0.041987,-0.774653,30.35169215,76.36464844,0.718
116.1,0.715741,-0.507744,-0.067774,-0.037618,0.060935,-0.107448,30.3516926,76.36464895,0.692
116.2,0.746448,0.071242,-2.069672,-0.022981,0.087661,-0.324692,30.35169304,76.36464944,0.665
116.3,-0.146258,0.485042,-1.358439,-0.09791,-0.190114,-0.324805,30.35169346,76.36464991,0.637
116.4,-0.653423,0.04068,1.852767,0.108891,0.029814,0.074874,30.35169386,76.36465036,0.608
116.5,-0.118909,-0.656385,1.269447,-0.237002,-0.417668,0.028262,30.35169425,76.36465079,0.578
116.6,-1.628559,-1.176502,1.292592,0.053113,0.024139,0.395859,30.35169461,76.3646512,0.548
116.7,-0.743009,-0.815334,-0.686234,0.03185,0.084603,0.454226,30.35169495,76.36465158,0.516
116.8,-0.753533,-0.719374,-0.905305,0.459428,0.164586,0.521218,30.35169528,76.36465195,0.484
116.9,-0.21896,-0.792597,-0.624035,0.540063,-0.10637,0.014916,30.35169558,76.36465228,0.451
117.0,0.106368,-0.550951,-0.184072,0.183242,0.406931,-0.133859,30.35169586,76.3646526,0.417
117.1,-0.30132,-0.967652,2.731885,-0.795703,0.247769,-0.24805,30.35169612,76.36465289,0.383
117.2,-0.563287,-0.565163,-0.323486,0.091942,0.19373,0.41935,30.35169636,76.36465315,0.353
117.3,-0.841379,-0.004861,-1.375542,-0.107457,0.309689,0.612587,30.35169658,76.3646534,0.339
117.4,0.075103,0.038007,0.432313,-0.182858,0.445519,0.659257,30.35169679,76.36465364,0.336
117.5,-0.190368,-0.233162,0.263556,0.000902,0.303754,0.996283,30.35169701,76.36465388,0.334
117.6,-0.182837,-0.109795,-0.21209,0.181059,0.50858,1.473609,30.35169723,76.36465412,0.331
117.7,-0.901529,-1.74507,2.429955,-0.85595,-0.11941,1.231969,30.35169744,76.36465436,0.328
117.8,-0.034319,-1.209699,-0.268556,0.234313,-0.248497,0.924208,30.35169765,76.3646546,0.325
117.9,-0.354272,-1.174659,0.2292,-0.015207,0.335115,0.302821,30.35169786,76.36465483,0.322
118.0,0.89691,-0.643639,-0.66513,-0.080447,0.460575,-0.004056,30.35169807,76.36465506,0.319
118.1,1.083286,0.554854,-0.52957,-0.196386,0.047395,-0.420469,30.35169827,76.36465529,0.315
118.2,0.185574,0.57056,0.228325,0.035984,-0.113858,-0.785328,30.35169847,76.36465552,0.311
118.3,-0.675431,0.493439,1.433117,0.420199,-0.363862,-0.458806,30.35169867,76.36465574,0.307
118.4,-0.428881,-0.319307,0.575666,0.142435,-0.768361,-0.773795,30.35169887,76.36465596,0.303
118.5,-0.648235,-0.880621,0.242038,-0.310345,-0.868005,-1.458959,30.35169907,76.36465618,0.299
118.6,0.147004,-0.844705,-1.09368,0.032005,-0.776477,-1.382487,30.35169926,76.36465639,0.295
118.7,-0.598997,-1.371844,-0.588322,-0.539121,-0.552984,-1.811161,30.35169945,76.3646566,0.29
118.8,-1.820997,-0.439839,-0.541635,-0.23898,-0.146849,-1.3619,30.35169963,76.36465681,0.285
118.9,-1.644721,0.803246,0.536731,-0.155995,-0.72233,-0.64292,30.35169982,76.36465701,0.28
119.0,-1.726253,0.316949,3.187574,-0.052028,0.482902,-0.01233,30.3517,76.36465722,0.275
119.1,-1.23206,-0.031555,1.631679,-0.016804,0.297001,0.372203,30.35170017,76.36465741,0.27
119.2,-0.954199,-0.712515,-0.438836,0.32455,0.328303,0.701284,30.35170035,76.3646576,0.264
119.3,-0.613794,-1.176001,-0.826851,0.728217,-0.120679,0.589995,30.35170051,76.36465779,0.258
119.4,-0.261557,-0.958918,-0.300536,0.298882,-0.021581,0.469296,30.35170068,76.36465798,0.252
119.5,0.916623,-0.540519,0.103832,0.323413,-0.365827,0.243251,30.35170084,76.36465816,0.246
119.6,0.817937,-1.421482,1.953765,-0.688374,-0.297011,-0.685432,30.351701,76.36465833,0.24
119.7,-0.361774,-1.221316,1.062185,0.022024,-0.023826,-0.44652,30.35170115,76.3646585,0.233
119.8,-0.228686,-0.551919,-1.657135,-0.024611,-0.139657,-0.56091,30.3517013,76.36465867,0.227
119.9,-1.46638,-0.095483,-1.233555,-0.126515,-0.044072,-0.526781,30.35170145,76.36465883,0.22
120.0,-1.30554,0.495005,1.237481,0.022858,0.248714,0.02477,30.35170159,76.36465899,0.213
120.1,-0.965665,0.803615,2.25481,0.118111,0.466005,0.793829,30.35170172,76.36465914,0.206
120.2,-1.795031,0.232591,1.435104,0.127971,0.183682,0.537548,30.35170185,76.36465928,0.198
120.3,-0.774656,-0.891942,-0.718804,0.454755,0.16757,0.563421,30.35170198,76.36465943,0.191
120.4,-1.537825,-1.568182,-1.153047,0.386489,0.261768,0.519133,30.3517021,76.36465956,0.183
120.5,-0.556166,-1.942879,-1.113117,0.321918,-0.043359,0.368683,30.35170221,76.36465969,0.175
120.6,-0.171972,-1.437394,1.736909,-0.543418,0.19641,-0.230729,30.35170233,76.36465981,0.167
120.7,1.023203,-1.580224,3.505129,-0.714843,0.275864,-0.816118,30.35170243,76.36465993,0.159
120.8,1.022706,-0.287308,-1.099348,-0.131953,0.039089,-0.425415,30.35170253,76.36466004,0.15
120.9,-0.118102,-0.061332,-2.803404,0.077367,-0.202122,-0.495684,30.35170263,76.36466015,0.142
121.0,-0.691856,0.358195,0.015417,-0.055724,-0.161697,-0.401919,30.35170271,76.36466025,0.133
121.1,-1.553703,0.499487,3.074827,0.063232,0.150115,0.266285,30.3517028,76.36466034,0.124
121.2,-1.155984,-0.204474,3.144117,-0.149145,-0.124625,0.141227,30.35170287,76.36466043,0.115
121.3,0.003267,-0.297472,-1.484212,0.634208,-0.204813,0.608852,30.35170295,76.3646605,0.105
121.4,-0.766751,-0.964556,-1.186313,0.055035,0.178837,0.276534,30.35170301,76.36466058,0.096
121.5,-0.493574,-0.75646,-1.544607,0.421826,-0.143563,0.159936,30.35170307,76.36466064,0.086
121.6,-0.050835,-0.904521,1.123297,-0.033401,-0.185368,-0.120387,30.35170312,76.3646607,0.076
121.7,1.439123,-0.021742,2.098068,-0.487905,-0.253152,-0.775403,30.35170317,76.36466075,0.066
121.8,-0.48569,-0.928039,0.911776,-0.268573,0.289343,-0.469812,30.35170321,76.3646608,0.056
121.9,-0.039392,-0.181884,-2.636658,0.068758,0.001299,-0.255357,30.35170324,76.36466083,0.045
122.0,-0.847551,0.486059,-0.401622,0.136513,-0.101996,-0.191994,30.35170326,76.36466086,0.034
122.1,-1.693305,0.139239,1.900627,0.221564,0.222041,0.125707,30.35170328,76.36466088,0.024
122.2,-0.029403,0.142884,3.041934,-0.070587,-0.008235,0.321357,30.3517033,76.36466089,0.013
122.3,-0.809089,-0.808584,1.706997,0.731155,-0.346928,0.91107,30.3517033,76.3646609,0.002
122.4,-0.041057,-1.598694,-2.75224,0.380194,0.119651,0.703947,30.3517033,76.3646609,0.009
122.5,-0.378613,-1.184353,-1.754549,0.542433,-0.177976,0.348183,30.35170329,76.36466089,0.019
122.6,0.101075,-1.101388,0.684128,0.28908,-0.460976,-0.157193,30.35170327,76.36466087,0.029
122.7,-0.100426,-1.267076,2.8486,-0.712966,0.21046,-0.559122,30.35170325,76.36466084,0.039
122.8,-0.012331,-0.921006,0.17567,-0.709339,0.588803,-0.197603,30.35170322,76.36466081,0.049
122.9,1.158026,-0.198036,-1.505743,0.074921,0.015677,0.025832,30.35170319,76.36466077,0.059
123.0,0.372658,0.312946,-1.586618,0.129115,-0.110023,-0.088629,30.35170315,76.36466073,0.069
123.1,-0.935396,0.088329,0.59992,0.053848,-0.154872,-0.059529,30.3517031,76.36466067,0.079
123.2,-0.253779,0.173847,1.365428,-0.025166,-0.019076,0.406764,30.35170305,76.36466061,0.088
123.3,-1.463631,-0.709231,0.648712,-0.12833,-0.122045,0.400672,30.35170299,76.36466055,0.098
123.4,-0.518496,-1.17873,-0.993661,-0.305249,0.27239,0.2877,30.35170292,76.36466047,0.108
123.5,-0.504724,-0.672758,-1.868196,0.250955,0.004595,0.24059,30.35170285,76.36466039,0.118
123.6,-0.289936,-0.860057,-0.123826,0.201627,-0.592873,0.127293,30.35170277,76.3646603,0.127
123.7,0.089417,-0.690905,1.617575,-0.425211,-0.018425,-0.262472,30.35170268,76.3646602,0.137
123.8,0.178828,-1.251701,2.159673,-0.665007,0.550519,-0.436331,30.35170259,76.3646601,0.146
123.9,0.288601,0.048274,-0.473629,-0.048524,0.046043,-0.425764,30.35170249,76.36465999,0.156
124.0,-0.388919,0.25888,-2.148705,0.136603,0.395892,-0.465115,30.35170239,76.36465987,0.166
124.1,-0.633847,-0.01507,-0.775153,0.244918,0.147164,-0.283252,30.35170228,76.36465975,0.175
124.2,-0.953938,-0.296534,1.403854,0.005778,0.297912,0.385646,30.35170217,76.36465962,0.184
124.3,-0.160952,-0.678441,3.239455,-0.414794,-0.135256,0.552812,30.35170204,76.36465948,0.194
124.4,0.926461,0.129737,-0.170309,0.228465,-0.513847,0.395376,30.35170192,76.36465934,0.203
124.5,-0.507546,-0.510707,-1.615941,0.304129,0.095037,0.18206,30.35170178,76.36465919,0.213
124.6,-0.741782,-0.21497,-1.282329,0.299791,-0.257058,0.045689,30.35170164,76.36465903,0.222
124.7,-1.008885,-0.680537,0.543645,-0.026109,-0.134422,-0.23773,30.3517015,76.36465886,0.231
124.8,0.956143,-0.452647,1.891631,-0.360394,0.010174,-0.367669,30.35170135,76.36465869,0.24
124.9,0.207929,-0.600253,0.739488,-0.262899,0.352619,-0.33507,30.35170119,76.36465852,0.249
125.0,-0.016439,-0.00835,-2.058328,-0.000379,0.075815,-0.260464,30.35170102,76.36465833,0.259
125.1,-0.321837,0.539014,-1.559175,-0.042603,-0.074335,-0.307873,30.35170085,76.36465814,0.268
125.2,-0.649752,0.361108,1.006718,-0.082782,0.090672,-0.106706,30.35170068,76.36465794,0.277
125.3,-0.080708,0.532525,1.74003,0.028071,0.234657,0.022222,30.3517005,76.36465774,0.286
125.4,-2.537147,-0.795843,0.867283,0.175462,-0.000773,0.502662,30.35170031,76.36465753,0.295
125.5,-0.528648,-0.91866,-0.336426,0.004028,-0.251878,0.267126,30.35170012,76.36465731,0.304
125.6,-0.841031,-0.636248,-1.089981,0.352254,0.085401,0.462609,30.35169992,76.36465709,0.313
125.7,-0.245442,-0.278522,-0.29101,0.160987,0.044826,0.023523,30.35169972,76.36465686,0.322
125.8,1.087535,-0.355429,1.20535,-0.082129,-0.087033,-0.48816,30.35169951,76.36465662,0.33
125.9,-0.276768,-2.073421,2.552549,-0.547617,-0.18428,-0.956733,30.35169929,76.36465638,0.339
126.0,0.072155,-0.258744,0.082849,0.156912,-0.304377,-0.469951,30.35169907,76.36465613,0.348
126.1,-0.57699,-0.054785,-1.602109,0.073728,0.090811,-0.356178,30.35169884,76.36465587,0.357
126.2,-0.249962,0.353651,-1.362414,0.142727,0.109327,-0.246487,30.35169861,76.36465561,0.365
126.3,-1.76002,-0.091334,1.993935,-0.092501,-0.130033,0.130398,30.35169837,76.36465534,0.374
126.4,-1.037421,-0.392393,2.201256,-0.022368,0.05994,0.546363,30.35169813,76.36465507,0.383
126.5,-1.216007,-1.137677,0.676416,0.446305,-0.203897,0.914344,30.35169788,76.36465479,0.391
126.6,-0.695828,-1.274409,-1.391415,0.342864,0.301377,0.56854,30.35169762,76.3646545,0.4
126.7,-1.104861,-1.184742,-2.100616,0.452286,-0.050222,0.69586,30.35169736,76.36465421,0.408
126.8,-0.090979,-0.808938,0.056862,0.056983,-0.181398,0.097537,30.3516971,76.36465391,0.417
126.9,1.254244,-0.617765,1.755297,-0.438983,0.088479,-0.473943,30.35169683,76.3646536,0.425
127.0,-1.412023,-1.594218,2.580384,-0.059751,0.357711,-0.090462,30.35169655,76.36465329,0.434
127.1,0.350944,-0.765293,-0.053088,0.457198,-0.065013,-0.002443,30.35169627,76.36465297,0.442
127.2,0.169441,-0.7609,-1.380889,0.325001,0.113464,0.076885,30.35169598,76.36465265,0.45
127.3,0.192613,-0.010853,-1.405752,-0.246837,0.034565,-0.098959,30.35169569,76.36465232,0.449
127.4,-0.42478,-0.500203,1.127177,0.041683,0.185971,0.349821,30.3516954,76.364652,0.222
127.5,-0.508164,-0.611586,0.785773,-0.093494,0.089061,0.585015,30.3516954,76.364652,0.0
127.6,-0.504913,-0.82953,-0.060855,-0.301251,-0.495906,0.387791,30.3516954,76.364652,0.0
127.7,0.086131,-0.838237,-0.433688,-0.272598,-0.319481,-0.005886,30.3516954,76.364652,0.0
127.8,-0.168075,-0.217862,0.297408,-0.134971,0.00409,0.056551,30.3516954,76.364652,0.0
127.9,-0.4848,-0.058057,-0.814669,0.03523,0.053029,0.023352,30.3516954,76.364652,0.0
128.0,-0.241197,-0.221866,-0.02943,0.099158,-0.157077,-0.04931,30.3516954,76.364652,0.0
128.1,0.550333,-0.119488,-0.255371,-0.125967,-0.04974,-0.102802,30.3516954,76.364652,0.0
128.2,1.142589,-0.979867,2.904238,-0.811865,0.188493,-0.465764,30.3516954,76.364652,0.0
128.3,1.028004,-0.416386,-0.695565,0.063898,0.045213,-0.254088,30.3516954,76.364652,0.0
128.4,1.209946,-0.592603,0.557756,-0.076109,0.027019,-0.289964,30.3516954,76.364652,0.0
128.5,0.493162,0.2006,-0.815148,-0.01302,0.120822,-0.120191,30.3516954,76.364652,0.0
128.6,-0.114478,-0.162305,0.062038,-0.056398,0.114502,-0.079693,30.3516954,76.364652,0.0
128.7,-0.191964,0.233722,-0.32775,0.108519,0.098887,0.129222,30.3516954,76.364652,0.0
128.8,-0.387423,0.049952,0.23963,0.049781,0.291682,0.203076,30.3516954,76.364652,0.0
128.9,-0.356525,-0.688933,0.765743,-0.158871,0.213077,0.234536,30.3516954,76.364652,0.0
129.0,-0.756981,-0.610771,-0.383994,0.051753,0.213709,0.400469,30.3516954,76.364652,0.0
129.1,-0.005879,-0.496754,1.499553,-0.227794,-0.544114,0.385623,30.3516954,76.364652,0.0
129.2,0.556695,-0.260824,-0.377654,0.132706,0.228837,0.044959,30.3516954,76.364652,0.0
129.3,0.348131,-0.291815,0.274012,0.070501,-0.155073,-0.239528,30.3516954,76.364652,0.0
129.4,-0.000569,0.293975,0.071155,0.200167,-0.190066,-0.435601,30.3516954,76.364652,0.0
129.5,-0.007916,0.073807,0.459481,0.016648,-0.043334,-0.586842,30.3516954,76.364652,0.0
129.6,0.067253,0.295037,-1.005046,0.069471,-0.137224,-0.43127,30.3516954,76.364652,0.0
129.7,0.383266,-0.008974,-0.572047,-0.158153,-0.041383,-0.451688,30.3516954,76.364652,0.0
129.8,-0.022158,-0.207976,0.143455,-0.096097,-0.069487,-0.332306,30.3516954,76.364652,0.0
129.9,0.181367,0.008018,-0.367896,-0.090327,-0.019014,-0.248945,30.3516954,76.364652,0.0
130.0,-0.344572,-0.03518,0.029436,-0.165106,-0.067758,-0.166489,30.3516954,76.364652,0.0
130.1,-0.13034,-0.00149,1.017296,-0.043451,-0.004131,-0.01689,30.3516954,76.364652,0.0
130.2,0.149706,0.119766,-0.130999,0.083578,0.001388,0.001118,30.3516954,76.364652,0.0
130.3,-0.057755,-0.15262,0.145095,0.132898,0.010224,-0.056939,30.3516954,76.364652,0.0
